Creditability,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
0.0,['2'],"(-inf, 8.50)",['3' '2'],['2' '4'],"[959.50, 1373.00)",['1'],['1'],['4'],['3' '4'],['1' '2'],['1'],['2' '3'],"[34.50, 36.50)",['2' '1'],['2'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"(-inf, 8.50)",['4'],['5' '0'],"(-inf, 959.50)",['1'],['4'],['4'],['2'],['1' '2'],['3'],['2' '3'],"[36.50, 38.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[39.50, inf)",['3' '2'],['8' '1'],"[3909.50, 7839.50)",['1'],['4'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['2'],['5'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[25.50, 34.50)",['3'],['3'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
1.0,['2'],"[11.50, 15.50)",['3' '2'],['5' '0'],"(-inf, 959.50)",['2'],['2'],['4'],['2'],['1' '2'],['2'],['2' '3'],"(-inf, 25.50)",['2' '1'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['2'],['1'],['1' '2'],['1'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['2'],['2'],['1' '2'],['3'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['2'],['4'],['2'],['3'],['1'],['2' '3'],"[38.50, 52.50)",['3'],['1'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['3' '2'],['8' '1'],"[3909.50, 7839.50)",['1'],['1'],['4'],['3' '4'],['1' '2'],['2'],['4'],"[25.50, 34.50)",['3'],['3'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['5' '0'],"[1373.00, 3446.50)",['1'],['3'],['4'],['2'],['3'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[26.50, 34.50)",['4'],['8' '1'],"[7839.50, inf)",['1'],['5'],['3'],['3' '4'],['1' '2'],['4'],['4'],"[36.50, 38.50)",['3'],['3'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['3' '2'],['5' '0'],"[1373.00, 3446.50)",['2'],['4'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
1.0,['1'],"[26.50, 34.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['2'],['2'],['1'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['4'],['5' '0'],"(-inf, 959.50)",['1'],['4'],['2'],['3' '4'],['1' '2'],['3'],['1'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['3' '2'],['8' '1'],"[7839.50, inf)",['5'],['3'],['2'],['1'],['1' '2'],['4'],['4'],"[38.50, 52.50)",['3'],['3'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['10' '6'],"[3909.50, 7839.50)",['1'],['1'],['4'],['3' '4'],['1' '2'],['2'],['4'],"[25.50, 34.50)",['2' '1'],['2'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['4'],['8' '1'],"[1373.00, 3446.50)",['1'],['5'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[52.50, inf)",['3'],['3'],['3' '2'],['1' '4'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[3446.50, 3909.50)",['1'],['3'],['2'],['3' '4'],['1' '2'],['2'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['4'],['8' '1'],"[3909.50, 7839.50)",['1'],['1'],['2'],['3' '4'],['1' '2'],['4'],['4'],"[52.50, inf)",['3'],['3'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"(-inf, 8.50)",['4'],['2' '4'],"[1373.00, 3446.50)",['1'],['1'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[34.50, 36.50)",['3'],['3'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[11.50, 15.50)",['3' '2'],['5' '0'],"[1373.00, 3446.50)",['5'],['1'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[36.50, 38.50)",['3'],['2'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['3'],"[1373.00, 3446.50)",['4' '3'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['4'],"(-inf, 8.50)",['3' '2'],['8' '1'],"[959.50, 1373.00)",['5'],['1'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[34.50, 36.50)",['3'],['2'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['1'],['3'],['2'],['1' '2'],['4'],['4'],"[52.50, inf)",['3'],['3'],['1' '4'],['1' '4'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['4'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['4'],['2'],['1' '2'],['3'],['2' '3'],"(-inf, 25.50)",['3'],['1'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[39.50, inf)",['3' '2'],['2' '4'],"[7839.50, inf)",['1'],['4'],['2'],['3' '4'],['3'],['4'],['2' '3'],"[38.50, 52.50)",['3'],['3'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['3' '2'],['2' '4'],"[3909.50, 7839.50)",['1'],['3'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[34.50, 39.50)",['3' '2'],['2' '4'],"[3909.50, 7839.50)",['1'],['1'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[34.50, 39.50)",['3' '2'],['5' '0'],"[1373.00, 3446.50)",['1'],['4'],['2'],['3' '4'],['1' '2'],['4'],['4'],"[38.50, 52.50)",['2' '1'],['3'],['1' '4'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['2'],['4'],['3' '4'],['1' '2'],['1'],['4'],"(-inf, 25.50)",['2' '1'],['3'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
1.0,['1'],"[11.50, 15.50)",['4'],['2' '4'],"[1373.00, 3446.50)",['1'],['5'],['3'],['3' '4'],['1' '2'],['3'],['2' '3'],"[52.50, inf)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['4'],['9'],"[1373.00, 3446.50)",['1'],['2'],['3'],['3' '4'],['1' '2'],['1'],['2' '3'],"[25.50, 34.50)",['2' '1'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['4'],['2' '4'],"[3909.50, 7839.50)",['1'],['5'],['1'],['2'],['1' '2'],['4'],['2' '3'],"(-inf, 25.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['4'],['8' '1'],"[1373.00, 3446.50)",['1'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[52.50, inf)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[34.50, 39.50)",['4'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['3'],['3' '4'],['1' '2'],['2'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['3'],"[39.50, inf)",['1' '0'],['9'],"[3909.50, 7839.50)",['1'],['2'],['2'],['1'],['1' '2'],['1'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['4'],['8' '1'],"[3909.50, 7839.50)",['1'],['5'],['2'],['2'],['1' '2'],['4'],['4'],"[38.50, 52.50)",['3'],['3'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
1.0,['1'],"[39.50, inf)",['4'],['8' '1'],"[3909.50, 7839.50)",['1'],['5'],['4'],['2'],['1' '2'],['4'],['4'],"[52.50, inf)",['2' '1'],['3'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['10' '6'],"[1373.00, 3446.50)",['1'],['5'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[52.50, inf)",['3'],['3'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[34.50, 39.50)",['3' '2'],['10' '6'],"[7839.50, inf)",['1'],['1'],['2'],['1'],['1' '2'],['3'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['1' '4'],['1' '4'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['3'],"[1373.00, 3446.50)",['2'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[38.50, 52.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[39.50, inf)",['3' '2'],['3'],"[3909.50, 7839.50)",['5'],['5'],['3'],['3' '4'],['1' '2'],['3'],['2' '3'],"[25.50, 34.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[26.50, 34.50)",['3' '2'],['9'],"[1373.00, 3446.50)",['2'],['5'],['4'],['3' '4'],['1' '2'],['2'],['2' '3'],"[38.50, 52.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['9'],"[1373.00, 3446.50)",['2'],['3'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['2' '4'],"[3909.50, 7839.50)",['5'],['3'],['1'],['2'],['1' '2'],['4'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['2'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"(-inf, 959.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[36.50, 38.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['8' '1'],"(-inf, 959.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[36.50, 38.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['3'],"[1373.00, 3446.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[52.50, inf)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[39.50, inf)",['3' '2'],['9'],"[3909.50, 7839.50)",['5'],['3'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[36.50, 38.50)",['3'],['3'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['9'],"[1373.00, 3446.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['2'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
1.0,['2'],"[15.50, 26.50)",['4'],['3'],"[959.50, 1373.00)",['2'],['2'],['4'],['3' '4'],['1' '2'],['4'],['4'],"[36.50, 38.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['3'],['2'],['2'],['3'],['3'],['1'],"[52.50, inf)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['3'],['2'],['3' '4'],['3'],['2'],['1'],"[34.50, 36.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['2'],['3'],['3' '4'],['1' '2'],['3'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['3'],['4'],['3' '4'],['3'],['2'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['4'],['4'],['3' '4'],['3'],['3'],['1'],"[25.50, 34.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['3'],['4'],['3' '4'],['1' '2'],['4'],['1'],"(-inf, 25.50)",['3'],['1'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['5'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"(-inf, 8.50)",['4'],['5' '0'],"(-inf, 959.50)",['1'],['5'],['4'],['3' '4'],['1' '2'],['4'],['1'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['3'],['4'],['2'],['3'],['4'],['1'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['2'],['1'],['2'],['3'],['1'],['1'],"[38.50, 52.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['4'],['3'],"(-inf, 959.50)",['1'],['2'],['4'],['3' '4'],['3'],['4'],['1'],"(-inf, 25.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['3'],['4'],['3' '4'],['3'],['2'],['1'],"(-inf, 25.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['3'],['3'],['3' '4'],['3'],['2'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['2'],['2'],['2'],['3'],['4'],['2' '3'],"(-inf, 25.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['5'],['4'],['3' '4'],['3'],['2'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['3'],['4'],['2'],['3'],['4'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['4'],['4'],['2'],['3'],['2'],['1'],"[38.50, 52.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['2'],['4'],['3' '4'],['3'],['1'],['1'],"[25.50, 34.50)",['2' '1'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['3'],"(-inf, 8.50)",['4'],['5' '0'],"[959.50, 1373.00)",['2'],['5'],['2'],['1'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[8.50, 11.50)",['4'],['3'],"[959.50, 1373.00)",['1'],['3'],['4'],['3' '4'],['1' '2'],['4'],['1'],"(-inf, 25.50)",['3'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['4'],['3'],"[1373.00, 3446.50)",['1'],['5'],['3'],['2'],['3'],['4'],['1'],"[38.50, 52.50)",['2' '1'],['1'],['3' '2'],['2'],['2' '1'],['2'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['4'],['3'],"[1373.00, 3446.50)",['5'],['4'],['4'],['3' '4'],['3'],['2'],['1'],"[34.50, 36.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['3'],"(-inf, 959.50)",['1'],['4'],['3'],['3' '4'],['3'],['3'],['1'],"[25.50, 34.50)",['2' '1'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[8.50, 11.50)",['1' '0'],['3'],"[959.50, 1373.00)",['1'],['3'],['4'],['3' '4'],['1' '2'],['4'],['1'],"(-inf, 25.50)",['2' '1'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['3' '2'],['3'],"[959.50, 1373.00)",['1'],['5'],['3'],['3' '4'],['3'],['3'],['1'],"[38.50, 52.50)",['2' '1'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[15.50, 26.50)",['3' '2'],['8' '1'],"[3909.50, 7839.50)",['5'],['4'],['3'],['3' '4'],['1' '2'],['4'],['2' '3'],"[34.50, 36.50)",['2' '1'],['1'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
0.0,['2'],"[11.50, 15.50)",['4'],['3'],"[1373.00, 3446.50)",['5'],['5'],['4'],['3' '4'],['3'],['4'],['1'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['3'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"(-inf, 25.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['4'],['2' '4'],"[1373.00, 3446.50)",['1'],['4'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[8.50, 11.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['4'],['1'],['1' '2'],['2'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[34.50, 39.50)",['1' '0'],['2' '4'],"[3909.50, 7839.50)",['5'],['2'],['3'],['2'],['1' '2'],['2'],['4'],"[25.50, 34.50)",['2' '1'],['2'],['1' '4'],['1' '4'],['2' '1'],['1'],['2' '1']
0.0,['3'],"[15.50, 26.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['2'],['1'],['2'],['1' '2'],['1'],['2' '3'],"[38.50, 52.50)",['2' '1'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
1.0,['1'],"[15.50, 26.50)",['3' '2'],['3'],"[959.50, 1373.00)",['2'],['3'],['4'],['2'],['1' '2'],['2'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[39.50, inf)",['3' '2'],['3'],"[7839.50, inf)",['2'],['4'],['2'],['2'],['1' '2'],['4'],['1'],"(-inf, 25.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[11.50, 15.50)",['3' '2'],['5' '0'],"[959.50, 1373.00)",['1'],['3'],['4'],['3' '4'],['1' '2'],['3'],['1'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['2'],"(-inf, 8.50)",['3' '2'],['5' '0'],"(-inf, 959.50)",['1'],['2'],['3'],['3' '4'],['1' '2'],['1'],['2' '3'],"(-inf, 25.50)",['3'],['2'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[11.50, 15.50)",['3' '2'],['8' '1'],"[3446.50, 3909.50)",['1'],['2'],['1'],['2'],['1' '2'],['2'],['2' '3'],"[38.50, 52.50)",['3'],['2'],['3' '2'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[1373.00, 3446.50)",['1'],['3'],['3'],['3' '4'],['1' '2'],['2'],['1'],"(-inf, 25.50)",['3'],['1'],['1' '4'],['2'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[39.50, inf)",['3' '2'],['3'],"[7839.50, inf)",['1'],['4'],['2'],['3' '4'],['1' '2'],['4'],['2' '3'],"(-inf, 25.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['3'],"[11.50, 15.50)",['3' '2'],['5' '0'],"[1373.00, 3446.50)",['1'],['3'],['2'],['2'],['1' '2'],['2'],['2' '3'],"[34.50, 36.50)",['2' '1'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['3' '2'],['3'],"[1373.00, 3446.50)",['1'],['3'],['4'],['3' '4'],['1' '2'],['2'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[39.50, inf)",['4'],['8' '1'],"[3909.50, 7839.50)",['2'],['1'],['3'],['3' '4'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['4'],['3'],"[959.50, 1373.00)",['4' '3'],['5'],['4'],['2'],['1' '2'],['4'],['2' '3'],"[52.50, inf)",['3'],['1'],['3' '2'],['1' '4'],['2' '1'],['2'],['2' '1']
1.0,['1'],"[34.50, 39.50)",['3' '2'],['8' '1'],"[7839.50, inf)",['5'],['5'],['3'],['3' '4'],['1' '2'],['4'],['4'],"[38.50, 52.50)",['3'],['3'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[34.50, 39.50)",['4'],['8' '1'],"[3909.50, 7839.50)",['1'],['3'],['3'],['3' '4'],['1' '2'],['4'],['2' '3'],"[25.50, 34.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[15.50, 26.50)",['3' '2'],['10' '6'],"[7839.50, inf)",['5'],['3'],['1'],['2'],['1' '2'],['2'],['2' '3'],"(-inf, 25.50)",['3'],['1'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[26.50, 34.50)",['3' '2'],['2' '4'],"[3446.50, 3909.50)",['4' '3'],['5'],['4'],['2'],['1' '2'],['4'],['2' '3'],"[52.50, inf)",['3'],['1'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"(-inf, 8.50)",['4'],['3'],"[959.50, 1373.00)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['1'],"[52.50, inf)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[11.50, 15.50)",['3' '2'],['2' '4'],"[959.50, 1373.00)",['4' '3'],['4'],['4'],['3' '4'],['1' '2'],['3'],['2' '3'],"[34.50, 36.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['2'],['2' '1']
0.0,['3'],"[15.50, 26.50)",['4'],['2' '4'],"[3446.50, 3909.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['4'],"(-inf, 25.50)",['3'],['1'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
0.0,['2'],"[26.50, 34.50)",['4'],['5' '0'],"[1373.00, 3446.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['1'],"[34.50, 36.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
1.0,['1'],"[39.50, inf)",['1' '0'],['9'],"[3909.50, 7839.50)",['1'],['4'],['2'],['2'],['3'],['4'],['2' '3'],"[36.50, 38.50)",['3'],['1'],['1' '4'],['3'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[39.50, inf)",['4'],['10' '6'],"[3909.50, 7839.50)",['1'],['3'],['1'],['3' '4'],['1' '2'],['3'],['4'],"[25.50, 34.50)",['2' '1'],['3'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['4'],"[15.50, 26.50)",['3' '2'],['5' '0'],"[3446.50, 3909.50)",['1'],['5'],['4'],['2'],['1' '2'],['4'],['4'],"[52.50, inf)",['3'],['3'],['1' '4'],['3'],['2' '1'],['2'],['2' '1']
0.0,['1'],"[39.50, inf)",['4'],['5' '0'],"[1373.00, 3446.50)",['1'],['1'],['4'],['3' '4'],['1' '2'],['4'],['2' '3'],"[52.50, inf)",['3'],['2'],['3' '2'],['1' '4'],['2' '1'],['1'],['2' '1']
0.0,['4'],"[34.50, 39.50)",['4'],['9'],"[3909.50, 7839.50)",['5'],['5'],['4'],['3' '4'],['1' '2'],['4'],['1'],"[34.50, 36.50)",['3'],['2'],['3' '2'],['3'],['2' '1'],['1'],['2' '1']
