Creditability,Account Balance,Duration of Credit (month),Payment Status of Previous Credit,Purpose,Credit Amount,Value Savings/Stocks,Length of current employment,Instalment per cent,Sex & Marital Status,Guarantors,Duration in Current address,Most valuable available asset,Age (years),Concurrent Credits,Type of apartment,No of Credits at this Bank,Occupation,No of dependents,Telephone,Foreign Worker
0.0,"[1.50, 2.50)","[26.50, 34.50)",['1' '0'],['2' '4'],"[718.00, 3909.50)","[2.50, inf)","[2.50, 3.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['2' '1'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['2'],['2' '1']
0.0,"[1.50, 2.50)","[34.50, 39.50)",['2'],['8' '1'],"[6322.50, 7839.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['3'],['1'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"[1.50, 2.50)","[39.50, inf)",['1' '0'],['9'],"[7839.50, inf)",Special,"[2.50, 3.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['2' '1'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['10' '6'],"(-inf, 718.00)","(-inf, 1.50)","[2.50, 3.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['3'],['1'],"(-inf, 1.50)","(-inf, 2.50)","[1.50, inf)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[26.50, 34.50)",['4'],['2' '4'],"[3909.50, 6322.50)","[2.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['2'],['1' '2'],"[1.50, inf)","[2.50, inf)","(-inf, 25.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[39.50, inf)",['2'],['3'],"[6322.50, 7839.50)",Special,"[3.50, inf)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[15.50, 26.50)",['1' '0'],['3'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['3'],"[1.50, inf)","[2.50, inf)","(-inf, 25.50)",['2' '1'],['1'],"(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['2' '4'],"[718.00, 3909.50)","[1.50, 2.50)","(-inf, 2.50)","(-inf, 1.50)",['1'],['1' '2'],"(-inf, 1.50)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,Special,"[15.50, 26.50)",['2'],['3'],"[718.00, 3909.50)","[1.50, 2.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","[1.50, 2.50)","(-inf, 2.50)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","(-inf, 25.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[7839.50, inf)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['8' '1'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"(-inf, 1.50)",Special,"[29.50, 34.50)",['3'],['3'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['5' '0'],"[3909.50, 6322.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['3'],['3'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['3'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['2'],['3'],"(-inf, 1.50)","(-inf, 1.50)","(-inf, 25.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[2.50, 3.50)",['2'],['1' '2'],"(-inf, 1.50)","(-inf, 1.50)","[29.50, 34.50)",['3'],['1'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","(-inf, 1.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","(-inf, 8.50)",['4'],['10' '6'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[2.50, 3.50)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['2' '1'],['3'],"[1.50, inf)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[34.50, 39.50)",['4'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)",Special,"(-inf, 25.50)",['3'],['1'],"[1.50, inf)","(-inf, 2.50)","(-inf, 1.50)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[15.50, 26.50)",['1' '0'],['5' '0'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['2'],['1' '2'],"[1.50, inf)",Special,"[25.50, 29.50)",['3'],['1'],"[1.50, inf)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[26.50, 34.50)",['1' '0'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['1'],['3'],"[1.50, inf)","(-inf, 1.50)","[29.50, 34.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['4'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","[2.50, 3.50)","[2.50, 3.50)",['3'],['3'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"(-inf, 718.00)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['3'],['3'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","(-inf, 2.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['5' '0'],"(-inf, 718.00)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","(-inf, 1.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[26.50, 34.50)",['2'],['3'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['3'],['3'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['8' '1'],"[7839.50, inf)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"[1.50, inf)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","(-inf, 8.50)",['2'],['5' '0'],"[718.00, 3909.50)",Special,"(-inf, 2.50)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[3.50, inf)",['3'],['3'],"(-inf, 1.50)","[1.50, 2.50)","(-inf, 25.50)",['3'],['2'],"(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['2' '1'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['1'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","(-inf, 25.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","(-inf, 8.50)",['3'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"(-inf, 1.50)","[1.50, 2.50)","[34.50, inf)",['2' '1'],['2'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","(-inf, 8.50)",['4'],['5' '0'],"(-inf, 718.00)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[39.50, inf)",['2'],['8' '1'],"[3909.50, 6322.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[15.50, 26.50)",['2'],['2' '4'],"[718.00, 3909.50)","[1.50, 2.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[29.50, 34.50)",['3'],['3'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"[1.50, 2.50)","[11.50, 15.50)",['2'],['5' '0'],"[718.00, 3909.50)","[1.50, 2.50)","(-inf, 2.50)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","(-inf, 25.50)",['2' '1'],['2'],"(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['1'],['1' '2'],"(-inf, 1.50)","[2.50, inf)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['2'],['3'],"(-inf, 1.50)","[1.50, 2.50)","[34.50, inf)",['3'],['1'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['8' '1'],"[6322.50, 7839.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[25.50, 29.50)",['3'],['3'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['5' '0'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[3.50, inf)",['2'],['3'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[26.50, 34.50)",['4'],['8' '1'],"[7839.50, inf)","(-inf, 1.50)","[3.50, inf)","[2.50, 3.50)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['5' '0'],"[718.00, 3909.50)","[1.50, 2.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[26.50, 34.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[1.50, 2.50)",['1'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[11.50, 15.50)",['4'],['5' '0'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","(-inf, 1.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","(-inf, 2.50)","[1.50, inf)",['1'],['2' '1']
0.0,Special,"[15.50, 26.50)",['2'],['8' '1'],"[7839.50, inf)",Special,"[2.50, 3.50)","[1.50, 2.50)",['1'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['2'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['10' '6'],"[3909.50, 6322.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[25.50, 29.50)",['2' '1'],['2'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['4'],['8' '1'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","(-inf, 2.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['8' '1'],"[6322.50, 7839.50)","(-inf, 1.50)","(-inf, 2.50)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","(-inf, 8.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,Special,"[11.50, 15.50)",['2'],['5' '0'],"[718.00, 3909.50)",Special,"(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['3'],"[718.00, 3909.50)","[2.50, inf)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,Special,"(-inf, 8.50)",['2'],['8' '1'],"[718.00, 3909.50)",Special,"(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[2.50, 3.50)",['2'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","(-inf, 25.50)",['3'],['1'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[39.50, inf)",['2'],['2' '4'],"[7839.50, inf)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['3'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['3'],"(-inf, 1.50)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","[2.50, 3.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[25.50, 29.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['5' '0'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['2' '1'],['3'],"(-inf, 1.50)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['2'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[3.50, inf)",['3'],['1' '2'],"(-inf, 1.50)",Special,"(-inf, 25.50)",['2' '1'],['3'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
1.0,"(-inf, 1.50)","[11.50, 15.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[2.50, 3.50)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[11.50, 15.50)",['4'],['9'],"[718.00, 3909.50)","(-inf, 1.50)","(-inf, 2.50)","[2.50, 3.50)",['3'],['1' '2'],"(-inf, 1.50)","[1.50, 2.50)","[25.50, 29.50)",['2' '1'],['2'],"[1.50, inf)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['2' '4'],"[3909.50, 6322.50)","(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","(-inf, 25.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['8' '1'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['2'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['4'],['2' '4'],"[718.00, 3909.50)","(-inf, 1.50)","[2.50, 3.50)","[2.50, 3.50)",['4'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['2'],['2' '1']
0.0,"[2.50, inf)","[39.50, inf)",['1' '0'],['9'],"[3909.50, 6322.50)","(-inf, 1.50)","(-inf, 2.50)","[1.50, 2.50)",['1'],['1' '2'],"(-inf, 1.50)","[1.50, 2.50)","[29.50, 34.50)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[15.50, 26.50)",['4'],['8' '1'],"[6322.50, 7839.50)","(-inf, 1.50)","[3.50, inf)","[1.50, 2.50)",['2'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[3.50, inf)","[1.50, inf)",['2'],['2' '1']
1.0,"(-inf, 1.50)","[39.50, inf)",['4'],['8' '1'],"[3909.50, 6322.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['2'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['2' '1'],['3'],"[1.50, inf)","(-inf, 2.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['10' '6'],"[718.00, 3909.50)","(-inf, 1.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)",Special,"[34.50, inf)",['3'],['3'],"[1.50, inf)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"(-inf, 1.50)","[34.50, 39.50)",['2'],['10' '6'],"[7839.50, inf)","(-inf, 1.50)","(-inf, 2.50)","[1.50, 2.50)",['1'],['1' '2'],"[1.50, inf)","[2.50, inf)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[3.50, inf)","(-inf, 1.50)",['1'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['3'],"[718.00, 3909.50)","[1.50, 2.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['2' '1'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,Special,"[39.50, inf)",['3'],['3'],"[6322.50, 7839.50)",Special,"[3.50, inf)","[2.50, 3.50)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['2' '1'],['2'],"[1.50, inf)","[2.50, 3.50)","[1.50, inf)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[26.50, 34.50)",['3'],['9'],"[718.00, 3909.50)","[1.50, 2.50)","[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['2' '1'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[15.50, 26.50)",['2'],['9'],"[718.00, 3909.50)","[1.50, 2.50)","[2.50, 3.50)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[2.50, inf)","[29.50, 34.50)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[15.50, 26.50)",['2'],['2' '4'],"[3909.50, 6322.50)",Special,"[2.50, 3.50)","(-inf, 1.50)",['2'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","(-inf, 2.50)","(-inf, 1.50)",['2'],['2' '1']
0.0,"[1.50, 2.50)","(-inf, 8.50)",['2'],['3'],"(-inf, 718.00)",Special,"[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"(-inf, 1.50)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,"[1.50, 2.50)","[11.50, 15.50)",['2'],['8' '1'],"[718.00, 3909.50)",Special,"[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
0.0,Special,"[15.50, 26.50)",['4'],['3'],"[718.00, 3909.50)",Special,"[3.50, inf)","[3.50, inf)",['3'],['1' '2'],"[1.50, inf)","[1.50, 2.50)","[34.50, inf)",['3'],['2'],"[1.50, inf)","[2.50, 3.50)","(-inf, 1.50)",['1'],['2' '1']
